cap-shape,cap-surface,cap-color,bruises?,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat,target
1.050591708732253,2,-0.17867463133196068,0,0.35612162238402884,1,2.2178635933976913,0,-0.2212620029126793,1,1.7765131172068058,0,0,0.6020555997710787,0.6153121598763551,2,1,-1.2227430917135538,-0.7055417135199529,-2.830865405352623,-0.2965354419681881,1
1.050591708732253,2,-0.5739245733693286,0,0.35612162238402884,1,2.2178635933976913,0,-0.7856927383567887,0,-1.0379771601138392,2,2,0.6020555997710787,0.6153121598763551,2,2,0.9694856195862275,1.3858718660803404,-1.2676795158613865,-0.2965354419681881,1
-0.8332476816528184,3,-0.9691745154066965,1,0.35612162238402884,1,-0.45088435689953055,0,0.06095336480937537,1,-0.09981373434029085,2,2,0.6020555997710787,-1.5227816602414046,2,1,0.9694856195862275,-0.2872589975998942,0.2955063736298502,-0.8717459095592704,1
1.050591708732253,2,1.797575078854879,1,-0.5990606838266547,1,-0.45088435689953055,0,0.06095336480937537,0,0.8383496914332575,2,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-0.7055417135199529,-1.2676795158613865,0.8538854932139767,1
1.050591708732253,3,1.402325136817511,1,-0.5990606838266547,1,-0.45088435689953055,0,0.06095336480937537,0,0.8383496914332575,2,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-0.7055417135199529,-1.2676795158613865,-0.2965354419681881,1
1.050591708732253,3,-0.9691745154066965,1,0.35612162238402884,1,-0.45088435689953055,0,1.4720302034196489,1,-0.09981373434029085,2,2,0.05336572732053278,0.08078870484691521,2,1,0.9694856195862275,-0.7055417135199529,1.0770993183754685,-0.8717459095592704,1
-0.8332476816528184,0,-0.9691745154066965,1,0.35612162238402884,1,-0.45088435689953055,0,1.1898148356975942,1,-0.09981373434029085,2,2,-1.592703890031105,0.6153121598763551,2,1,0.9694856195862275,-0.2872589975998942,0.2955063736298502,-0.8717459095592704,1
1.050591708732253,3,-0.9691745154066965,0,-1.0766518369319964,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,1,1,0.6020555997710787,0.08078870484691521,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,1.4290959608050593,2
1.050591708732253,0,1.797575078854879,0,-1.0766518369319964,1,-0.45088435689953055,0,-0.503477370634734,0,-0.09981373434029085,1,1,0.05336572732053278,-3.1263520253297243,2,1,-0.12662873606366315,-1.1238244294400115,0.2955063736298502,-0.2965354419681881,2
1.050591708732253,3,-0.17867463133196068,0,1.3113039285947123,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,2,1,0.6020555997710787,0.6153121598763551,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,1.4290959608050593,2
1.050591708732253,2,-0.5739245733693286,0,0.35612162238402884,1,2.2178635933976913,0,0.6253841002534848,0,-1.0379771601138392,1,1,0.6020555997710787,0.6153121598763551,2,2,0.9694856195862275,1.3858718660803404,-1.2676795158613865,-0.2965354419681881,1
1.050591708732253,2,1.402325136817511,1,-1.0766518369319964,1,-0.45088435689953055,0,1.4720302034196489,1,-0.09981373434029085,0,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-1.1238244294400115,-0.48608657111576814,-0.2965354419681881,2
-0.8332476816528184,0,1.797575078854879,0,-1.0766518369319964,1,-0.45088435689953055,0,0.6253841002534848,0,-0.09981373434029085,1,1,-3.2387735073827426,-3.1263520253297243,2,1,-0.12662873606366315,-1.1238244294400115,1.0770993183754685,1.4290959608050593,2
-0.20530121819112795,3,-0.9691745154066965,0,-1.0766518369319964,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,2,2,0.6020555997710787,0.08078870484691521,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,0.2786750256228943,2
-0.8332476816528184,0,-0.9691745154066965,1,0.35612162238402884,1,-0.45088435689953055,0,1.1898148356975942,1,-0.09981373434029085,2,2,-1.592703890031105,-1.5227816602414046,2,1,0.9694856195862275,-0.2872589975998942,0.2955063736298502,-0.8717459095592704,1
1.050591708732253,3,0.21657531070540725,1,0.35612162238402884,1,-0.45088435689953055,0,-1.0679081060788433,0,-1.0379771601138392,2,2,0.6020555997710787,-2.057305115270845,2,2,-1.2227430917135538,1.3858718660803404,-2.0492724606070047,2.579516895987224,1
-0.8332476816528184,0,-0.17867463133196068,0,0.35612162238402884,1,2.2178635933976913,0,0.6253841002534848,1,1.7765131172068058,2,2,0.6020555997710787,0.6153121598763551,2,1,-1.2227430917135538,-0.2872589975998942,-0.48608657111576814,-0.2965354419681881,1
-0.8332476816528184,2,-0.9691745154066965,0,1.7888950817000542,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,2,1,0.05336572732053278,0.08078870484691521,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,-0.8717459095592704,2
1.050591708732253,2,-0.5739245733693286,1,-1.0766518369319964,1,-0.45088435689953055,0,-0.503477370634734,1,-0.09981373434029085,0,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-1.1238244294400115,-0.48608657111576814,2.004306428396142,2
1.050591708732253,3,1.797575078854879,0,-1.0766518369319964,1,-0.45088435689953055,0,-0.503477370634734,0,-0.09981373434029085,1,1,0.05336572732053278,-0.9882582052119647,2,1,-0.12662873606366315,-1.1238244294400115,0.2955063736298502,-0.2965354419681881,2
-0.20530121819112795,3,-0.17867463133196068,0,1.7888950817000542,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,1,2,0.05336572732053278,0.6153121598763551,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,1.4290959608050593,2
-0.8332476816528184,3,-1.7596743994814323,1,0.35612162238402884,1,-0.45088435689953055,0,1.4720302034196489,0,-0.09981373434029085,2,2,0.6020555997710787,0.6153121598763551,2,2,0.9694856195862275,0.5493064342402231,0.2955063736298502,0.8538854932139767,2
-0.20530121819112795,2,-0.9691745154066965,0,1.7888950817000542,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,2,1,0.6020555997710787,0.6153121598763551,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,0.2786750256228943,2
1.050591708732253,3,-0.9691745154066965,1,0.35612162238402884,1,-0.45088435689953055,0,0.06095336480937537,1,-0.09981373434029085,2,2,0.6020555997710787,0.08078870484691521,2,1,0.9694856195862275,-0.7055417135199529,1.0770993183754685,-0.8717459095592704,1
-0.20530121819112795,2,-0.9691745154066965,0,1.3113039285947123,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,1,1,0.05336572732053278,0.08078870484691521,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,-0.8717459095592704,2
1.050591708732253,0,0.21657531070540725,0,-1.5542429900373382,1,2.2178635933976913,1,0.06095336480937537,0,-0.09981373434029085,2,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-0.2872589975998942,0.2955063736298502,-0.8717459095592704,2
-0.8332476816528184,3,-1.3644244574440645,1,0.35612162238402884,1,-0.45088435689953055,0,1.4720302034196489,0,-0.09981373434029085,2,2,0.6020555997710787,0.6153121598763551,2,2,0.9694856195862275,1.3858718660803404,1.0770993183754685,1.4290959608050593,1
-0.8332476816528184,2,-0.9691745154066965,0,1.7888950817000542,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,1,2,0.6020555997710787,0.08078870484691521,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,-0.8717459095592704,2
1.050591708732253,2,-0.5739245733693286,0,0.35612162238402884,1,2.2178635933976913,0,0.06095336480937537,1,1.7765131172068058,2,2,0.6020555997710787,0.6153121598763551,2,1,-1.2227430917135538,-0.7055417135199529,-2.830865405352623,-0.2965354419681881,1
1.050591708732253,0,-0.5739245733693286,1,0.35612162238402884,1,-0.45088435689953055,0,0.06095336480937537,1,-0.09981373434029085,2,2,-1.592703890031105,0.08078870484691521,2,1,0.9694856195862275,-0.7055417135199529,1.0770993183754685,-0.8717459095592704,1
-0.8332476816528184,3,1.797575078854879,0,-1.0766518369319964,1,-0.45088435689953055,0,-0.7856927383567887,0,-0.09981373434029085,1,1,0.05336572732053278,-3.1263520253297243,2,1,-0.12662873606366315,-1.1238244294400115,0.2955063736298502,-0.8717459095592704,2
1.050591708732253,2,-0.9691745154066965,0,1.3113039285947123,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,1,1,0.6020555997710787,0.6153121598763551,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,0.2786750256228943,2
1.050591708732253,0,-0.5739245733693286,0,-1.5542429900373382,1,-0.45088435689953055,1,0.6253841002534848,0,-0.09981373434029085,2,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-0.2872589975998942,-0.48608657111576814,-0.8717459095592704,2
1.050591708732253,0,1.402325136817511,0,0.35612162238402884,1,2.2178635933976913,0,-0.7856927383567887,0,-1.0379771601138392,1,2,0.6020555997710787,0.6153121598763551,2,2,0.9694856195862275,1.3858718660803404,-0.48608657111576814,-0.2965354419681881,1
1.050591708732253,0,-0.5739245733693286,0,0.35612162238402884,1,2.2178635933976913,0,-0.7856927383567887,0,-1.0379771601138392,2,1,0.6020555997710787,0.6153121598763551,2,2,0.9694856195862275,1.3858718660803404,-1.2676795158613865,-0.2965354419681881,1
-0.20530121819112795,2,1.402325136817511,0,0.35612162238402884,1,2.2178635933976913,0,0.6253841002534848,0,-1.0379771601138392,1,2,0.6020555997710787,0.6153121598763551,2,2,0.9694856195862275,1.3858718660803404,-1.2676795158613865,-0.2965354419681881,1
1.050591708732253,3,1.797575078854879,1,-2.0318341431426803,1,-0.45088435689953055,0,1.4720302034196489,0,2.7146765429803543,2,3,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-0.7055417135199529,1.0770993183754685,1.4290959608050593,1
1.050591708732253,3,-0.5739245733693286,0,-1.0766518369319964,1,-0.45088435689953055,0,-0.7856927383567887,0,-0.09981373434029085,1,1,0.05336572732053278,-0.9882582052119647,2,1,-0.12662873606366315,-1.1238244294400115,0.2955063736298502,-0.2965354419681881,2
-0.8332476816528184,0,-0.9691745154066965,1,0.35612162238402884,1,-0.45088435689953055,0,1.4720302034196489,1,-0.09981373434029085,2,2,0.05336572732053278,0.08078870484691521,2,1,0.9694856195862275,-0.2872589975998942,0.2955063736298502,-0.8717459095592704,1
-0.20530121819112795,2,-0.17867463133196068,0,-1.0766518369319964,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,2,2,0.05336572732053278,0.6153121598763551,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,0.2786750256228943,2
1.050591708732253,2,1.797575078854879,1,-2.0318341431426803,1,-0.45088435689953055,0,-0.7856927383567887,0,0.8383496914332575,2,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-0.2872589975998942,-0.48608657111576814,0.8538854932139767,1
1.050591708732253,2,1.402325136817511,0,0.35612162238402884,1,2.2178635933976913,0,0.6253841002534848,0,-1.0379771601138392,1,2,0.6020555997710787,0.6153121598763551,2,2,0.9694856195862275,1.3858718660803404,-0.48608657111576814,-0.2965354419681881,1
1.050591708732253,2,-0.17867463133196068,0,1.7888950817000542,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,1,1,0.05336572732053278,0.08078870484691521,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,1.4290959608050593,2
-0.8332476816528184,0,1.797575078854879,1,-2.0318341431426803,1,2.2178635933976913,1,0.6253841002534848,1,-0.09981373434029085,2,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,0.9675891501602818,0.2955063736298502,-0.8717459095592704,1
-0.8332476816528184,3,-0.5739245733693286,0,-1.0766518369319964,1,-0.45088435689953055,0,-0.503477370634734,0,-0.09981373434029085,1,1,-3.2387735073827426,-0.9882582052119647,2,1,-0.12662873606366315,-1.1238244294400115,0.2955063736298502,1.4290959608050593,2
1.050591708732253,3,-0.5739245733693286,1,0.35612162238402884,1,-0.45088435689953055,0,0.06095336480937537,1,-0.09981373434029085,2,2,0.05336572732053278,0.08078870484691521,2,1,0.9694856195862275,-0.7055417135199529,0.2955063736298502,-0.8717459095592704,1
-0.8332476816528184,0,-0.17867463133196068,0,0.35612162238402884,1,2.2178635933976913,0,-0.2212620029126793,1,1.7765131172068058,0,2,0.6020555997710787,0.6153121598763551,2,1,-1.2227430917135538,-0.7055417135199529,-2.830865405352623,-0.2965354419681881,1
-0.8332476816528184,3,1.402325136817511,1,0.8337127754893706,1,-0.45088435689953055,1,0.6253841002534848,0,1.7765131172068058,2,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-0.7055417135199529,-0.48608657111576814,2.004306428396142,2
-2.089140608576199,2,1.797575078854879,1,-2.0318341431426803,1,-0.45088435689953055,0,1.4720302034196489,0,0.8383496914332575,2,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-0.2872589975998942,-0.48608657111576814,0.8538854932139767,1
1.050591708732253,3,-0.9691745154066965,1,0.35612162238402884,1,-0.45088435689953055,0,1.1898148356975942,1,-0.09981373434029085,2,2,-1.592703890031105,0.6153121598763551,2,1,0.9694856195862275,-0.2872589975998942,1.0770993183754685,-0.8717459095592704,1
-0.20530121819112795,2,-0.17867463133196068,0,1.3113039285947123,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,1,2,0.6020555997710787,0.6153121598763551,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,-0.8717459095592704,2
1.050591708732253,0,1.797575078854879,0,-1.0766518369319964,1,-0.45088435689953055,0,0.6253841002534848,0,-0.09981373434029085,1,1,-3.2387735073827426,-3.1263520253297243,2,1,-0.12662873606366315,-1.1238244294400115,0.2955063736298502,1.4290959608050593,2
-0.8332476816528184,0,-0.17867463133196068,1,0.35612162238402884,1,-0.45088435689953055,0,1.4720302034196489,1,-0.09981373434029085,2,2,0.05336572732053278,-1.5227816602414046,2,1,0.9694856195862275,-0.7055417135199529,1.0770993183754685,-0.8717459095592704,1
1.050591708732253,2,1.402325136817511,0,-1.5542429900373382,1,-0.45088435689953055,1,-0.7856927383567887,0,-0.09981373434029085,2,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-0.7055417135199529,-0.48608657111576814,-0.8717459095592704,2
-0.20530121819112795,2,1.402325136817511,0,0.35612162238402884,1,2.2178635933976913,0,0.6253841002534848,0,-1.0379771601138392,1,1,0.6020555997710787,0.6153121598763551,2,2,0.9694856195862275,1.3858718660803404,-1.2676795158613865,-0.2965354419681881,1
1.050591708732253,2,1.402325136817511,1,0.8337127754893706,1,-0.45088435689953055,1,0.06095336480937537,0,1.7765131172068058,2,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-0.7055417135199529,-0.48608657111576814,2.004306428396142,2
-0.8332476816528184,3,-0.17867463133196068,0,1.3113039285947123,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,1,2,0.6020555997710787,0.6153121598763551,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,-0.8717459095592704,2
-0.20530121819112795,0,-0.5739245733693286,0,0.35612162238402884,1,2.2178635933976913,0,0.6253841002534848,0,-1.0379771601138392,1,1,0.6020555997710787,0.6153121598763551,2,2,0.9694856195862275,1.3858718660803404,-1.2676795158613865,-0.2965354419681881,1
-0.20530121819112795,3,-0.17867463133196068,0,-1.0766518369319964,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,2,2,0.6020555997710787,0.6153121598763551,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,-0.8717459095592704,2
-0.8332476816528184,0,-0.9691745154066965,1,0.35612162238402884,1,-0.45088435689953055,0,1.4720302034196489,1,-0.09981373434029085,2,2,0.6020555997710787,0.08078870484691521,2,1,0.9694856195862275,-0.7055417135199529,0.2955063736298502,-0.8717459095592704,1
-0.8332476816528184,3,-0.9691745154066965,0,-1.0766518369319964,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,1,2,0.05336572732053278,0.6153121598763551,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,0.2786750256228943,2
1.050591708732253,3,-1.3644244574440645,0,0.35612162238402884,1,2.2178635933976913,1,1.4720302034196489,0,-0.09981373434029085,0,0,0.6020555997710787,-0.9882582052119647,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,0.2786750256228943,1
-2.089140608576199,2,1.402325136817511,0,0.35612162238402884,1,2.2178635933976913,0,1.4720302034196489,0,-1.0379771601138392,1,2,0.6020555997710787,0.6153121598763551,2,2,0.9694856195862275,1.3858718660803404,-0.48608657111576814,-0.2965354419681881,1
-0.8332476816528184,2,-0.9691745154066965,0,1.3113039285947123,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,1,2,0.05336572732053278,0.08078870484691521,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,-0.8717459095592704,2
-0.8332476816528184,2,-0.17867463133196068,1,0.8337127754893706,1,-0.45088435689953055,1,0.06095336480937537,0,1.7765131172068058,2,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-0.2872589975998942,0.2955063736298502,-0.2965354419681881,2
-0.8332476816528184,0,-0.5739245733693286,1,0.35612162238402884,1,-0.45088435689953055,0,1.4720302034196489,1,-0.09981373434029085,2,2,0.6020555997710787,0.08078870484691521,2,1,0.9694856195862275,-0.2872589975998942,0.2955063736298502,-0.8717459095592704,1
-0.8332476816528184,0,-0.5739245733693286,0,-1.0766518369319964,1,-0.45088435689953055,0,0.6253841002534848,0,-0.09981373434029085,1,1,-3.2387735073827426,-0.9882582052119647,2,1,-0.12662873606366315,-1.1238244294400115,0.2955063736298502,1.4290959608050593,2
1.050591708732253,0,-0.5739245733693286,0,-1.0766518369319964,1,-0.45088435689953055,0,-0.7856927383567887,0,-0.09981373434029085,1,1,0.05336572732053278,0.08078870484691521,2,1,-0.12662873606366315,-1.1238244294400115,1.0770993183754685,1.4290959608050593,2
-2.089140608576199,3,1.797575078854879,1,-0.5990606838266547,1,-0.45088435689953055,0,-0.7856927383567887,0,0.8383496914332575,2,2,0.6020555997710787,0.6153121598763551,2,1,0.9694856195862275,-0.2872589975998942,-1.2676795158613865,0.8538854932139767,1
1.050591708732253,2,-0.9691745154066965,0,-1.0766518369319964,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,1,2,0.6020555997710787,0.08078870484691521,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,1.4290959608050593,2
-0.8332476816528184,3,-0.17867463133196068,0,1.3113039285947123,1,-0.45088435689953055,1,-1.350123473800898,1,-1.0379771601138392,1,1,0.6020555997710787,0.08078870484691521,2,1,-1.2227430917135538,1.3858718660803404,0.2955063736298502,0.2786750256228943,2
1.050591708732253,3,-0.5739245733693286,1,0.35612162238402884,1,-0.45088435689953055,0,0.06095336480937537,1,-0.09981373434029085,2,2,0.05336572732053278,-1.5227816602414046,2,1,0.9694856195862275,-0.7055417135199529,0.2955063736298502,-0.8717459095592704,1
